utc,tke
2016-12-05 04:00:00,1.78214
2016-12-05 04:20:00,1.63015
2016-12-05 04:40:00,1.58152
2016-12-05 05:00:00,1.55228
2016-12-05 05:20:00,1.44498
2016-12-05 05:40:00,1.36005
2016-12-05 06:00:00,1.21444
2016-12-05 06:20:00,1.17173
2016-12-05 06:40:00,1.10962
2016-12-05 07:00:00,1.01664
2016-12-05 07:20:00,0.969153
2016-12-05 07:40:00,0.934757
2016-12-05 08:00:00,0.831617
2016-12-05 08:20:00,0.740412
2016-12-05 08:40:00,0.643355
2016-12-05 09:00:00,0.576562
2016-12-05 09:20:00,0.519824
2016-12-05 09:40:00,0.485158
2016-12-05 10:00:00,0.456714
2016-12-05 10:20:00,0.427617
2016-12-05 10:40:00,0.427786
2016-12-05 11:00:00,0.409559
2016-12-05 11:20:00,0.402717
2016-12-05 11:40:00,0.398923
2016-12-05 12:00:00,0.371500
2016-12-05 12:20:00,0.352617
2016-12-05 12:40:00,0.344235
2016-12-05 13:00:00,0.352563
2016-12-05 13:20:00,0.339187
2016-12-05 13:40:00,0.315229
2016-12-05 14:00:00,0.307192
2016-12-05 14:20:00,0.304054
2016-12-05 14:40:00,0.314380
2016-12-05 15:00:00,0.320680
2016-12-05 15:20:00,0.326714
2016-12-05 15:40:00,0.333821
2016-12-05 16:00:00,0.406666
2016-12-05 16:20:00,0.499680
2016-12-05 16:40:00,0.529623
2016-12-05 17:00:00,0.559561
2016-12-05 17:20:00,0.535574
2016-12-05 17:40:00,0.479333
2016-12-05 18:00:00,0.472016
2016-12-05 18:20:00,0.462274
2016-12-05 18:40:00,0.447859
2016-12-05 19:00:00,0.477056
2016-12-05 19:20:00,0.436584
2016-12-05 19:40:00,0.437162
2016-12-05 20:00:00,0.423333
2016-12-05 20:20:00,0.395359
2016-12-05 20:40:00,0.366196
2016-12-05 21:00:00,0.333624
2016-12-05 21:20:00,0.294777
2016-12-05 21:40:00,0.259306
2016-12-05 22:00:00,0.257156
2016-12-05 22:20:00,0.261917
2016-12-05 22:40:00,0.224048
2016-12-05 23:00:00,0.222608
2016-12-05 23:20:00,0.234826
2016-12-05 23:40:00,0.205283
2016-12-06 00:00:00,0.288676
2016-12-06 00:20:00,0.334276
2016-12-06 00:40:00,0.461129
2016-12-06 01:00:00,0.503196
2016-12-06 01:20:00,0.542700
2016-12-06 01:40:00,0.556643
2016-12-06 02:00:00,0.562462
2016-12-06 02:20:00,0.465687
2016-12-06 02:40:00,0.485915
2016-12-06 03:00:00,0.603354
2016-12-06 03:20:00,0.695728
2016-12-06 03:40:00,0.694195
2016-12-06 04:00:00,0.660642
2016-12-06 04:20:00,0.598825
2016-12-06 04:40:00,0.547990
2016-12-06 05:00:00,0.498745
2016-12-06 05:20:00,0.450059
2016-12-06 05:40:00,0.412882
2016-12-06 06:00:00,0.380860
2016-12-06 06:20:00,0.360184
2016-12-06 06:40:00,0.373755
2016-12-06 07:00:00,0.532105
2016-12-06 07:20:00,0.525178
2016-12-06 07:40:00,0.459753
2016-12-06 08:00:00,0.449160
2016-12-06 08:20:00,0.467666
2016-12-06 08:40:00,0.651014
2016-12-06 09:00:00,0.744340
2016-12-06 09:20:00,0.812146
2016-12-06 09:40:00,0.844535
2016-12-06 10:00:00,0.861992
2016-12-06 10:20:00,0.855861
2016-12-06 10:40:00,0.831432
2016-12-06 11:00:00,0.796645
2016-12-06 11:20:00,0.761818
2016-12-06 11:40:00,0.724189
2016-12-06 12:00:00,0.682616
2016-12-06 00:00:00,0.00000
2016-12-06 00:20:00,0.102932
2016-12-06 00:40:00,0.199439
2016-12-06 01:00:00,0.200678
2016-12-06 01:20:00,0.235102
2016-12-06 01:40:00,0.278322
2016-12-06 02:00:00,0.249635
2016-12-06 02:20:00,0.339757
2016-12-06 02:40:00,0.368249
2016-12-06 03:00:00,0.610233
2016-12-06 03:20:00,0.913682
2016-12-06 03:40:00,0.963986
2016-12-06 04:00:00,0.913192
2016-12-06 04:20:00,0.855658
2016-12-06 04:40:00,0.812512
2016-12-06 05:00:00,0.762476
2016-12-06 05:20:00,0.711797
2016-12-06 05:40:00,0.665975
2016-12-06 06:00:00,0.625171
2016-12-06 06:20:00,0.601976
2016-12-06 06:40:00,0.626655
2016-12-06 07:00:00,0.819179
2016-12-06 07:20:00,0.866458
2016-12-06 07:40:00,0.683088
2016-12-06 08:00:00,0.622459
2016-12-06 08:20:00,0.600418
2016-12-06 08:40:00,0.717841
2016-12-06 09:00:00,0.800300
2016-12-06 09:20:00,0.792358
2016-12-06 09:40:00,0.771991
2016-12-06 10:00:00,0.780798
2016-12-06 10:20:00,0.816763
2016-12-06 10:40:00,0.870448
2016-12-06 11:00:00,0.908207
2016-12-06 11:20:00,0.901962
2016-12-06 11:40:00,0.902586
2016-12-06 12:00:00,0.873945
2016-12-06 12:20:00,0.843503
2016-12-06 12:40:00,0.805270
2016-12-06 13:00:00,0.754189
2016-12-06 13:20:00,0.707690
2016-12-06 13:40:00,0.612523
2016-12-06 14:00:00,0.456589
2016-12-06 14:20:00,0.352264
2016-12-06 14:40:00,0.332443
2016-12-06 15:00:00,0.326288
2016-12-06 15:20:00,0.306055
2016-12-06 15:40:00,0.306905
2016-12-06 16:00:00,0.323191
2016-12-06 16:20:00,0.319584
2016-12-06 16:40:00,0.232077
2016-12-06 17:00:00,0.188832
2016-12-06 17:20:00,0.182282
2016-12-06 17:40:00,0.252496
2016-12-06 18:00:00,0.557338
2016-12-06 18:20:00,0.559505
2016-12-06 18:40:00,0.628120
2016-12-06 19:00:00,0.648997
2016-12-06 19:20:00,0.680953
2016-12-06 19:40:00,0.802452
2016-12-06 20:00:00,0.925611
2016-12-06 20:20:00,1.00672
2016-12-06 20:40:00,1.18782
2016-12-06 21:00:00,1.30567
2016-12-06 21:20:00,1.28397
2016-12-06 21:40:00,1.08589
2016-12-06 22:00:00,0.990201
2016-12-06 22:20:00,0.915045
2016-12-06 22:40:00,0.990321
2016-12-06 23:00:00,1.12487
2016-12-06 23:20:00,1.25435
2016-12-06 23:40:00,1.55632
2016-12-07 00:00:00,1.47081
2016-12-07 00:20:00,1.53765
2016-12-07 00:40:00,1.56257
2016-12-07 01:00:00,1.60274
2016-12-07 01:20:00,1.56612
2016-12-07 01:40:00,1.60209
2016-12-07 02:00:00,1.62990
2016-12-07 02:20:00,1.60230
2016-12-07 02:40:00,1.65844
2016-12-07 03:00:00,1.85750
2016-12-07 03:20:00,1.98013
2016-12-07 03:40:00,1.79494
2016-12-07 04:00:00,1.71563
2016-12-07 04:20:00,1.64114
2016-12-07 04:40:00,1.68762
2016-12-07 05:00:00,1.75285
2016-12-07 05:20:00,1.76473
2016-12-07 05:40:00,1.77278
2016-12-07 06:00:00,1.75111
2016-12-07 06:20:00,1.70715
2016-12-07 06:40:00,1.65378
2016-12-07 07:00:00,1.59027
2016-12-07 07:20:00,1.50382
2016-12-07 07:40:00,1.40562
2016-12-07 08:00:00,1.28072
2016-12-07 08:20:00,1.17278
2016-12-07 08:40:00,1.07903
2016-12-07 09:00:00,1.01398
2016-12-07 09:20:00,0.987872
2016-12-07 09:40:00,0.956140
2016-12-07 10:00:00,0.894446
2016-12-07 10:20:00,0.830439
2016-12-07 10:40:00,0.831295
2016-12-07 11:00:00,0.849452
2016-12-07 11:20:00,0.875250
2016-12-07 11:40:00,0.875961
2016-12-07 12:00:00,0.866458
2016-12-07 12:20:00,0.819124
2016-12-07 12:40:00,0.741300
2016-12-07 13:00:00,0.680828
2016-12-07 13:20:00,0.637209
2016-12-07 13:40:00,0.605605
2016-12-07 14:00:00,0.598969
2016-12-07 14:20:00,0.615201
2016-12-07 14:40:00,0.642107
2016-12-07 15:00:00,0.659781
2016-12-07 15:20:00,0.675437
2016-12-07 15:40:00,0.737076
2016-12-07 16:00:00,0.793323
2016-12-07 16:20:00,0.857698
2016-12-07 16:40:00,0.898675
2016-12-07 17:00:00,0.948092
2016-12-07 17:20:00,0.989734
2016-12-07 17:40:00,1.03512
2016-12-07 18:00:00,1.08290
2016-12-07 18:20:00,1.11401
2016-12-07 18:40:00,1.12620
2016-12-07 19:00:00,1.13133
2016-12-07 19:20:00,1.11663
2016-12-07 19:40:00,1.09554
2016-12-07 20:00:00,1.06915
2016-12-07 20:20:00,1.05716
2016-12-07 20:40:00,1.03937
2016-12-07 21:00:00,1.01288
2016-12-07 21:20:00,1.01428
2016-12-07 21:40:00,1.03708
2016-12-07 22:00:00,1.12103
2016-12-07 22:20:00,1.15737
2016-12-07 22:40:00,1.16902
2016-12-07 23:00:00,1.17355
2016-12-07 23:20:00,1.15478
2016-12-07 23:40:00,1.16145
2016-12-08 00:00:00,1.21573
2016-12-08 00:20:00,1.29397
2016-12-08 00:40:00,1.37848
2016-12-08 01:00:00,1.45335
2016-12-08 01:20:00,1.49813
2016-12-08 01:40:00,1.54935
2016-12-08 02:00:00,1.55100
2016-12-08 02:20:00,1.52087
2016-12-08 02:40:00,1.51593
2016-12-08 03:00:00,1.55884
2016-12-08 03:20:00,1.61619
2016-12-08 03:40:00,1.61255
2016-12-08 04:00:00,1.57381
2016-12-08 04:20:00,1.59252
2016-12-08 04:40:00,1.69781
2016-12-08 05:00:00,1.86793
2016-12-08 05:20:00,1.96377
2016-12-08 05:40:00,2.01865
2016-12-08 06:00:00,2.06893
2016-12-08 06:20:00,2.13447
2016-12-08 06:40:00,2.23778
2016-12-08 07:00:00,2.34528
2016-12-08 07:20:00,2.37133
2016-12-08 07:40:00,2.39385
2016-12-08 08:00:00,2.39837
2016-12-08 08:20:00,2.40392
2016-12-08 08:40:00,2.42417
2016-12-08 09:00:00,2.45867
2016-12-08 09:20:00,2.52012
2016-12-08 09:40:00,2.62544
2016-12-08 10:00:00,2.72605
2016-12-08 10:20:00,2.75864
2016-12-08 10:40:00,2.74966
2016-12-08 11:00:00,2.75988
2016-12-08 11:20:00,2.79926
2016-12-08 11:40:00,2.81341
2016-12-08 12:00:00,2.80927
2016-12-08 12:20:00,2.80418
2016-12-08 12:40:00,2.83813
2016-12-08 13:00:00,2.89450
2016-12-08 13:20:00,2.94652
2016-12-08 13:40:00,2.99327
2016-12-08 14:00:00,3.03572
2016-12-08 14:20:00,3.15054
2016-12-08 14:40:00,3.28858
2016-12-08 15:00:00,3.44943
2016-12-08 15:20:00,3.51042
2016-12-08 15:40:00,3.47424
2016-12-08 16:00:00,3.43034
2016-12-08 16:20:00,3.41945
2016-12-08 16:40:00,3.44040
2016-12-08 17:00:00,3.46961
2016-12-08 17:20:00,3.47516
2016-12-08 17:40:00,3.44434
2016-12-08 18:00:00,3.37762
2016-12-08 18:20:00,3.33257
2016-12-08 18:40:00,3.31318
2016-12-08 19:00:00,3.30613
2016-12-08 19:20:00,3.32576
2016-12-08 19:40:00,3.34898
2016-12-08 20:00:00,3.38216
2016-12-08 20:20:00,3.39762
2016-12-08 20:40:00,3.34620
2016-12-08 21:00:00,3.25149
2016-12-08 21:20:00,3.13644
2016-12-08 21:40:00,3.05742
2016-12-08 22:00:00,3.02838
2016-12-08 22:20:00,3.01048
2016-12-08 22:40:00,3.00671
2016-12-08 23:00:00,2.96262
2016-12-08 23:20:00,2.92158
2016-12-08 23:40:00,2.96455
2016-12-09 00:00:00,3.04171
2016-12-09 00:20:00,3.03422
2016-12-09 00:40:00,2.96611
2016-12-09 01:00:00,2.91706
2016-12-09 01:20:00,2.92934
2016-12-09 01:40:00,2.89941
2016-12-09 02:00:00,2.83368
2016-12-09 02:20:00,2.61352
2016-12-09 02:40:00,2.45655
2016-12-09 03:00:00,2.35909
2016-12-09 03:20:00,2.27730
2016-12-09 03:40:00,2.22106
2016-12-09 04:00:00,2.18340
2016-12-09 04:20:00,2.14523
2016-12-09 04:40:00,2.07712
2016-12-09 05:00:00,2.00365
2016-12-09 05:20:00,1.94876
2016-12-09 05:40:00,1.95310
2016-12-09 06:00:00,1.91425
2016-12-09 06:20:00,1.84805
2016-12-09 06:40:00,1.81331
2016-12-09 07:00:00,1.79611
2016-12-09 07:20:00,1.79085
2016-12-09 07:40:00,1.76352
2016-12-09 08:00:00,1.73646
2016-12-09 08:20:00,1.72975
2016-12-09 08:40:00,1.71596
2016-12-09 09:00:00,1.70133
2016-12-09 09:20:00,1.66735
2016-12-09 09:40:00,1.64194
2016-12-09 10:00:00,1.61516
2016-12-09 10:20:00,1.57366
2016-12-09 10:40:00,1.53389
2016-12-09 11:00:00,1.49521
2016-12-09 11:20:00,1.44439
2016-12-09 11:40:00,1.40390
2016-12-09 12:00:00,1.38226
2016-12-09 12:20:00,1.38474
2016-12-09 12:40:00,1.41236
2016-12-09 13:00:00,1.41802
2016-12-09 13:20:00,1.42359
2016-12-09 13:40:00,1.47481
2016-12-09 14:00:00,1.48671
2016-12-09 14:20:00,1.44092
2016-12-09 14:40:00,1.38724
2016-12-09 15:00:00,1.35089
2016-12-09 15:20:00,1.34722
2016-12-09 15:40:00,1.35565
2016-12-09 16:00:00,1.41272
2016-12-09 16:20:00,1.48824
2016-12-09 16:40:00,1.52576
2016-12-09 17:00:00,1.53872
2016-12-09 17:20:00,1.51333
2016-12-09 17:40:00,1.46795
2016-12-09 18:00:00,1.42737
2016-12-09 18:20:00,1.39883
2016-12-09 18:40:00,1.37254
2016-12-09 19:00:00,1.33837
2016-12-09 19:20:00,1.29063
2016-12-09 19:40:00,1.22093
2016-12-09 20:00:00,1.16570
2016-12-09 20:20:00,1.10878
2016-12-09 20:40:00,1.04574
2016-12-09 21:00:00,0.982791
2016-12-09 21:20:00,0.921934
2016-12-09 21:40:00,0.917259
2016-12-09 22:00:00,0.917553
2016-12-09 22:20:00,0.950165
2016-12-09 22:40:00,0.973839
2016-12-09 23:00:00,1.01436
2016-12-09 23:20:00,1.04011
2016-12-09 23:40:00,1.08018
2016-12-10 00:00:00,1.10230
2016-12-10 00:20:00,1.08720
2016-12-10 00:40:00,1.05374
2016-12-10 01:00:00,1.00803
2016-12-10 01:20:00,0.968673
2016-12-10 01:40:00,0.941536
2016-12-10 02:00:00,0.953059
2016-12-10 02:20:00,0.981536
2016-12-10 02:40:00,1.01256
2016-12-10 03:00:00,1.05988
2016-12-10 03:20:00,1.10999
2016-12-10 03:40:00,1.14423
2016-12-10 04:00:00,1.11752
2016-12-10 04:20:00,1.05187
2016-12-10 04:40:00,1.06863
2016-12-10 05:00:00,1.03338
2016-12-10 05:20:00,0.999049
2016-12-10 05:40:00,0.954942
2016-12-10 06:00:00,0.907233
2016-12-10 06:20:00,0.862457
2016-12-10 06:40:00,0.827292
2016-12-10 07:00:00,0.787608
2016-12-10 07:20:00,0.748370
2016-12-10 07:40:00,0.723776
2016-12-10 08:00:00,0.713408
2016-12-10 08:20:00,0.697230
2016-12-10 08:40:00,0.670420
2016-12-10 09:00:00,0.642131
2016-12-10 09:20:00,0.612063
2016-12-10 09:40:00,0.578113
2016-12-10 10:00:00,0.539121
2016-12-10 10:20:00,0.506116
2016-12-10 10:40:00,0.494930
2016-12-10 11:00:00,0.501782
2016-12-10 11:20:00,0.506040
2016-12-10 11:40:00,0.507849
2016-12-10 12:00:00,0.496368
2016-12-10 12:20:00,0.478812
2016-12-10 12:40:00,0.449008
2016-12-10 13:00:00,0.421694
2016-12-10 13:20:00,0.394696
2016-12-10 13:40:00,0.410640
2016-12-10 14:00:00,0.457614
2016-12-10 14:20:00,0.514203
2016-12-10 14:40:00,0.584641
2016-12-10 15:00:00,0.690447
2016-12-10 15:20:00,0.795007
2016-12-10 15:40:00,0.906730
2016-12-10 16:00:00,1.00570
2016-12-10 16:20:00,1.05861
2016-12-10 16:40:00,1.09010
2016-12-10 17:00:00,1.10095
2016-12-10 17:20:00,1.08788
2016-12-10 17:40:00,1.05108
2016-12-10 18:00:00,1.01852
2016-12-10 18:20:00,0.999565
2016-12-10 18:40:00,0.971642
2016-12-10 19:00:00,0.919867
2016-12-10 19:20:00,0.890579
2016-12-10 19:40:00,0.850332
2016-12-10 20:00:00,0.796003
2016-12-10 20:20:00,0.733382
2016-12-10 20:40:00,0.661681
2016-12-10 21:00:00,0.583863
2016-12-10 21:20:00,0.496345
2016-12-10 21:40:00,0.393242
2016-12-10 22:00:00,0.359447
2016-12-10 22:20:00,0.383265
2016-12-10 22:40:00,0.368374
2016-12-10 23:00:00,0.353203
2016-12-10 23:20:00,0.402929
2016-12-10 23:40:00,0.419678
2016-12-11 00:00:00,0.419714
2016-12-10 12:00:00,0.00000
2016-12-10 12:20:00,0.526768
2016-12-10 12:40:00,0.605125
2016-12-10 13:00:00,0.773152
2016-12-10 13:20:00,0.866231
2016-12-10 13:40:00,0.792962
2016-12-10 14:00:00,0.757825
2016-12-10 14:20:00,0.767169
2016-12-10 14:40:00,0.787505
2016-12-10 15:00:00,0.813874
2016-12-10 15:20:00,0.871134
2016-12-10 15:40:00,0.937235
2016-12-10 16:00:00,1.00205
2016-12-10 16:20:00,1.05674
2016-12-10 16:40:00,1.09112
2016-12-10 17:00:00,1.13106
2016-12-10 17:20:00,1.12645
2016-12-10 17:40:00,1.12231
2016-12-10 18:00:00,1.07131
2016-12-10 18:20:00,1.05714
2016-12-10 18:40:00,1.01068
2016-12-10 19:00:00,0.970490
2016-12-10 19:20:00,0.912496
2016-12-10 19:40:00,0.856192
2016-12-10 20:00:00,0.795183
2016-12-10 20:20:00,0.738989
2016-12-10 20:40:00,0.674585
2016-12-10 21:00:00,0.565672
2016-12-10 21:20:00,0.439320
2016-12-10 21:40:00,0.336529
2016-12-10 22:00:00,0.339649
2016-12-10 22:20:00,0.274662
2016-12-10 22:40:00,0.265213
2016-12-10 23:00:00,0.280230
2016-12-10 23:20:00,0.371900
2016-12-10 23:40:00,0.390964
2016-12-11 00:00:00,0.408859
2016-12-11 00:20:00,0.398530
2016-12-11 00:40:00,0.398667
2016-12-11 01:00:00,0.405016
2016-12-11 01:20:00,0.411638
2016-12-11 01:40:00,0.534580
2016-12-11 02:00:00,0.655558
2016-12-11 02:20:00,0.721632
2016-12-11 02:40:00,0.760628
2016-12-11 03:00:00,0.790596
2016-12-11 03:20:00,0.828694
2016-12-11 03:40:00,0.859715
2016-12-11 04:00:00,0.882007
2016-12-11 04:20:00,0.887027
2016-12-11 04:40:00,0.913164
2016-12-11 05:00:00,0.961226
2016-12-11 05:20:00,0.940523
2016-12-11 05:40:00,0.907418
2016-12-11 06:00:00,0.933727
2016-12-11 06:20:00,0.959907
2016-12-11 06:40:00,0.972414
2016-12-11 07:00:00,0.992523
2016-12-11 07:20:00,1.02270
2016-12-11 07:40:00,1.05286
2016-12-11 08:00:00,1.07692
2016-12-11 08:20:00,1.10185
2016-12-11 08:40:00,1.15105
2016-12-11 09:00:00,1.20536
2016-12-11 09:20:00,1.25588
2016-12-11 09:40:00,1.31545
2016-12-11 10:00:00,1.38422
2016-12-11 10:20:00,1.43945
2016-12-11 10:40:00,1.50625
2016-12-11 11:00:00,1.56933
2016-12-11 11:20:00,1.62487
2016-12-11 11:40:00,1.69764
2016-12-11 12:00:00,1.78110
2016-12-11 12:20:00,1.88601
2016-12-11 12:40:00,2.02542
2016-12-11 13:00:00,2.12871
2016-12-11 13:20:00,2.20137
2016-12-11 13:40:00,2.25868
2016-12-11 14:00:00,2.29494
2016-12-11 14:20:00,2.33063
2016-12-11 14:40:00,2.33568
2016-12-11 15:00:00,2.30634
2016-12-11 15:20:00,2.26000
2016-12-11 15:40:00,2.27831
2016-12-11 16:00:00,2.20946
2016-12-11 16:20:00,2.11661
2016-12-11 16:40:00,2.04143
2016-12-11 17:00:00,2.02361
2016-12-11 17:20:00,1.96707
2016-12-11 17:40:00,1.98290
2016-12-11 18:00:00,1.98415
2016-12-11 18:20:00,1.91414
2016-12-11 18:40:00,1.92321
2016-12-11 19:00:00,1.87538
2016-12-11 19:20:00,1.76191
2016-12-11 19:40:00,1.68139
2016-12-11 20:00:00,1.66446
2016-12-11 20:20:00,1.58224
2016-12-11 20:40:00,1.52749
2016-12-11 21:00:00,1.51593
2016-12-11 21:20:00,1.50154
2016-12-11 21:40:00,1.47256
2016-12-11 22:00:00,1.41762
2016-12-11 22:20:00,1.36902
2016-12-11 22:40:00,1.33009
2016-12-11 23:00:00,1.32733
2016-12-11 23:20:00,1.30140
2016-12-11 23:40:00,1.24424
2016-12-12 00:00:00,1.20460
2016-12-12 00:20:00,1.22327
2016-12-12 00:40:00,1.27519
2016-12-12 01:00:00,1.18252
2016-12-12 01:20:00,1.10846
2016-12-12 01:40:00,1.15007
2016-12-12 02:00:00,1.13975
2016-12-12 02:20:00,1.13285
2016-12-12 02:40:00,1.14593
2016-12-12 03:00:00,1.19527
2016-12-12 03:20:00,1.27432
2016-12-12 03:40:00,1.38220
2016-12-12 04:00:00,1.51498
2016-12-12 04:20:00,1.64651
2016-12-12 04:40:00,1.69927
2016-12-12 05:00:00,1.55810
2016-12-12 05:20:00,1.48335
2016-12-12 05:40:00,1.40086
2016-12-12 06:00:00,1.34225
2016-12-12 06:20:00,1.28845
2016-12-12 06:40:00,1.14148
2016-12-12 07:00:00,0.955837
2016-12-12 07:20:00,0.974503
2016-12-12 07:40:00,0.973963
2016-12-12 08:00:00,0.970048
2016-12-12 08:20:00,1.17402
2016-12-12 08:40:00,1.77611
2016-12-12 09:00:00,1.41897
2016-12-12 09:20:00,1.38911
2016-12-12 09:40:00,1.44650
2016-12-12 10:00:00,1.47337
2016-12-12 10:20:00,1.46306
2016-12-12 10:40:00,1.46512
2016-12-12 11:00:00,1.49048
2016-12-12 11:20:00,1.51871
2016-12-12 11:40:00,1.54081
2016-12-12 12:00:00,1.52842
2016-12-12 12:20:00,1.63227
2016-12-12 12:40:00,1.71970
2016-12-12 13:00:00,1.94880
2016-12-12 13:20:00,2.08151
2016-12-12 13:40:00,2.07641
2016-12-12 14:00:00,2.00612
2016-12-12 14:20:00,1.98925
2016-12-12 14:40:00,1.93432
2016-12-12 15:00:00,1.96785
2016-12-12 15:20:00,1.95910
2016-12-12 15:40:00,1.90361
2016-12-12 16:00:00,1.81395
2016-12-12 16:20:00,1.76822
2016-12-12 16:40:00,1.75091
2016-12-12 17:00:00,1.69917
2016-12-12 17:20:00,1.65115
2016-12-12 17:40:00,1.61734
2016-12-12 18:00:00,1.59027
2016-12-12 18:20:00,1.55535
2016-12-12 18:40:00,1.50016
2016-12-12 19:00:00,1.43043
2016-12-12 19:20:00,1.37287
2016-12-12 19:40:00,1.29530
2016-12-12 20:00:00,1.21210
2016-12-12 20:20:00,1.11511
2016-12-12 20:40:00,1.02699
2016-12-12 21:00:00,0.943310
2016-12-12 21:20:00,0.867596
2016-12-12 21:40:00,0.735674
2016-12-12 22:00:00,0.555714
2016-12-12 22:20:00,0.458533
2016-12-12 22:40:00,0.494078
2016-12-12 23:00:00,0.469352
2016-12-12 23:20:00,0.613118
2016-12-12 23:40:00,0.520303
2016-12-13 00:00:00,0.458912
2016-12-13 00:20:00,0.426707
2016-12-13 00:40:00,0.383391
2016-12-13 01:00:00,0.370817
2016-12-13 01:20:00,0.376490
2016-12-13 01:40:00,0.356920
2016-12-13 02:00:00,0.331151
2016-12-13 02:20:00,0.329020
2016-12-13 02:40:00,0.288195
2016-12-13 03:00:00,0.262127
2016-12-13 03:20:00,0.231266
2016-12-13 03:40:00,0.207925
2016-12-13 04:00:00,0.212281
2016-12-13 04:20:00,0.260349
2016-12-13 04:40:00,0.338574
2016-12-13 05:00:00,0.337585
2016-12-13 05:20:00,0.364911
2016-12-13 05:40:00,0.376538
2016-12-13 06:00:00,0.371334
2016-12-13 06:20:00,0.362390
2016-12-13 06:40:00,0.360817
2016-12-13 07:00:00,0.372990
2016-12-13 07:20:00,0.372468
2016-12-13 07:40:00,0.390932
2016-12-13 08:00:00,0.423440
2016-12-13 08:20:00,0.468795
2016-12-13 08:40:00,0.548322
2016-12-13 09:00:00,0.590088
2016-12-13 09:20:00,0.624197
2016-12-13 09:40:00,0.680450
2016-12-13 10:00:00,0.691557
2016-12-13 10:20:00,0.670269
2016-12-13 10:40:00,0.625279
2016-12-13 11:00:00,0.557916
2016-12-13 11:20:00,0.452355
2016-12-13 11:40:00,0.335519
2016-12-13 12:00:00,0.248275
2016-12-13 12:20:00,0.225932
2016-12-13 12:40:00,0.187713
2016-12-13 13:00:00,0.149723
2016-12-13 13:20:00,0.125125
2016-12-13 13:40:00,0.112826
2016-12-13 14:00:00,0.105512
2016-12-13 14:20:00,0.116172
2016-12-13 14:40:00,0.137715
2016-12-13 15:00:00,0.154718
2016-12-13 15:20:00,0.149296
2016-12-13 15:40:00,0.159167
2016-12-13 16:00:00,0.173713
2016-12-13 16:20:00,0.244248
2016-12-13 16:40:00,0.389002
2016-12-13 17:00:00,0.403772
2016-12-13 17:20:00,0.447119
2016-12-13 17:40:00,0.454500
2016-12-13 18:00:00,0.446675
2016-12-13 18:20:00,0.465426
2016-12-13 18:40:00,0.459965
2016-12-13 19:00:00,0.523000
2016-12-13 19:20:00,0.540208
2016-12-13 19:40:00,0.636610
2016-12-13 20:00:00,0.774777
2016-12-13 20:20:00,0.984110
2016-12-13 20:40:00,0.994154
2016-12-13 21:00:00,1.02185
2016-12-13 21:20:00,1.00488
2016-12-13 21:40:00,0.981432
2016-12-13 22:00:00,0.951283
2016-12-13 22:20:00,0.950123
2016-12-13 22:40:00,0.990789
2016-12-13 23:00:00,1.03272
2016-12-13 23:20:00,1.04781
2016-12-13 23:40:00,1.04466
2016-12-14 00:00:00,1.02351
2016-12-14 00:20:00,0.999487
2016-12-14 00:40:00,0.966716
2016-12-14 01:00:00,0.946439
2016-12-14 01:20:00,0.919498
2016-12-14 01:40:00,0.877515
2016-12-14 02:00:00,0.841960
2016-12-14 02:20:00,0.828536
2016-12-14 02:40:00,0.826164
2016-12-14 03:00:00,0.812021
2016-12-14 03:20:00,0.766916
2016-12-14 03:40:00,0.728461
2016-12-14 04:00:00,0.770296
2016-12-14 04:20:00,0.785396
2016-12-14 04:40:00,0.782553
2016-12-14 05:00:00,0.792476
2016-12-14 05:20:00,0.790383
2016-12-14 05:40:00,0.764464
2016-12-14 06:00:00,0.711421
2016-12-14 06:20:00,0.647077
2016-12-14 06:40:00,0.612903
2016-12-14 07:00:00,0.606054
2016-12-14 07:20:00,0.599240
2016-12-14 07:40:00,0.577772
2016-12-14 08:00:00,0.547825
2016-12-14 08:20:00,0.522750
2016-12-14 08:40:00,0.485616
2016-12-14 09:00:00,0.431749
2016-12-14 09:20:00,0.389702
2016-12-14 09:40:00,0.346272
2016-12-14 10:00:00,0.307398
2016-12-14 10:20:00,0.282667
2016-12-14 10:40:00,0.276619
2016-12-14 11:00:00,0.267353
2016-12-14 11:20:00,0.248249
2016-12-14 11:40:00,0.232336
2016-12-14 12:00:00,0.237672
2016-12-14 12:20:00,0.252981
2016-12-14 12:40:00,0.256437
2016-12-14 13:00:00,0.250357
2016-12-14 13:20:00,0.239113
2016-12-14 13:40:00,0.252095
2016-12-14 14:00:00,0.291694
2016-12-14 14:20:00,0.360285
2016-12-14 14:40:00,0.443826
2016-12-14 15:00:00,0.532138
2016-12-14 15:20:00,0.570377
2016-12-14 15:40:00,0.632040
2016-12-14 16:00:00,0.679857
2016-12-14 16:20:00,0.752043
2016-12-14 16:40:00,0.793429
2016-12-14 17:00:00,0.826083
2016-12-14 17:20:00,0.868537
2016-12-14 17:40:00,0.879211
2016-12-14 18:00:00,0.903605
2016-12-14 18:20:00,0.956321
2016-12-14 18:40:00,0.983227
2016-12-14 19:00:00,1.01248
2016-12-14 19:20:00,1.06478
2016-12-14 19:40:00,1.12063
2016-12-14 20:00:00,1.18086
2016-12-14 20:20:00,1.21377
2016-12-14 20:40:00,1.18552
2016-12-14 21:00:00,1.12161
2016-12-14 21:20:00,1.18056
2016-12-14 21:40:00,1.20417
2016-12-14 22:00:00,1.11594
