,Enhanc_FM(ppm)
16/05/2016 22:00,2.64241373
16/05/2016 23:00,3.541350321
17/05/2016 00:00,3.541852602
17/05/2016 01:00,3.245678707
17/05/2016 02:00,2.063552374
17/05/2016 03:00,1.963868455
17/05/2016 04:00,1.4122754
17/05/2016 05:00,1.333440167
17/05/2016 06:00,1.655527859
17/05/2016 07:00,1.654697486
17/05/2016 08:00,1.373733293
17/05/2016 09:00,1.856641941
17/05/2016 10:00,1.125491507
17/05/2016 11:00,1.526411711
17/05/2016 12:00,1.791450836
17/05/2016 13:00,1.957529478
17/05/2016 14:00,2.231084957
17/05/2016 15:00,1.694451482
17/05/2016 16:00,2.26235126
17/05/2016 17:00,1.253288467
17/05/2016 18:00,1.453124405
17/05/2016 19:00,2.533176269
17/05/2016 20:00,2.792095926
17/05/2016 21:00,2.366962289
17/05/2016 22:00,1.956324317
17/05/2016 23:00,1.979149739
18/05/2016 00:00,2.339424821
18/05/2016 01:00,3.186050481
18/05/2016 02:00,3.500880924
18/05/2016 03:00,3.531271601
18/05/2016 04:00,2.997153494
18/05/2016 05:00,2.76134455
18/05/2016 06:00,2.464561196
18/05/2016 07:00,1.838918912
18/05/2016 08:00,1.997846458
18/05/2016 09:00,3.05424485
18/05/2016 10:00,2.939693355
18/05/2016 11:00,3.631622101
18/05/2016 12:00,4.750089095
18/05/2016 13:00,5.486805568
18/05/2016 14:00,3.921261698
18/05/2016 15:00,2.459420356
18/05/2016 16:00,2.141238914
18/05/2016 17:00,1.279082072
18/05/2016 18:00,1.851779166
18/05/2016 19:00,1.898655701
18/05/2016 20:00,2.509387522
18/05/2016 21:00,3.018444552
18/05/2016 22:00,0.830505695
18/05/2016 23:00,1.062603594
19/05/2016 00:00,0.716032971
19/05/2016 01:00,1.170817957
19/05/2016 02:00,1.537181717
19/05/2016 03:00,1.415950089
19/05/2016 04:00,1.117428939
19/05/2016 05:00,0.828103945
19/05/2016 06:00,1.157882825
19/05/2016 07:00,1.841108924
19/05/2016 08:00,1.827065007
19/05/2016 09:00,1.870762149
19/05/2016 10:00,1.571420071
19/05/2016 11:00,1.670227798
19/05/2016 12:00,1.869323379
19/05/2016 13:00,1.770283667
19/05/2016 14:00,0.949981561
19/05/2016 15:00,0.886172135
19/05/2016 16:00,0.711743342
19/05/2016 17:00,0.738908606
19/05/2016 18:00,0.632767712
19/05/2016 19:00,0.97862475
19/05/2016 20:00,1.45178814
19/05/2016 21:00,1.750254559
19/05/2016 22:00,1.365938401
19/05/2016 23:00,1.092622897
20/05/2016 00:00,1.55404806
20/05/2016 01:00,3.995994252
20/05/2016 02:00,3.918861577
20/05/2016 03:00,1.934292228
20/05/2016 04:00,1.319773705
20/05/2016 05:00,1.295536537
20/05/2016 06:00,1.356162292
20/05/2016 07:00,1.673332564
20/05/2016 08:00,2.127684651
20/05/2016 09:00,3.537373664
20/05/2016 10:00,3.198698073
20/05/2016 11:00,4.677377873
20/05/2016 12:00,4.092674376
20/05/2016 13:00,2.49975484
20/05/2016 14:00,2.425997762
20/05/2016 15:00,2.387262799
20/05/2016 16:00,2.598246988
20/05/2016 17:00,3.397983224
20/05/2016 18:00,5.184604185
20/05/2016 19:00,5.621403693
20/05/2016 20:00,5.175028039
20/05/2016 21:00,5.027913697
20/05/2016 22:00,3.494981791
20/05/2016 23:00,1.921971053
21/05/2016 00:00,1.84770123
21/05/2016 01:00,4.096163809
21/05/2016 02:00,4.858355763
21/05/2016 03:00,4.134407938
21/05/2016 04:00,3.076118241
21/05/2016 05:00,2.755594103
21/05/2016 06:00,2.477198018
21/05/2016 07:00,2.890115145
21/05/2016 08:00,3.424285847
21/05/2016 09:00,4.580406777
21/05/2016 10:00,5.490052765
21/05/2016 11:00,9.836901719
21/05/2016 12:00,14.2987833
21/05/2016 13:00,19.65147288
21/05/2016 14:00,16.9368194
21/05/2016 15:00,5.734157725
21/05/2016 16:00,3.46727614
21/05/2016 17:00,2.429064444
21/05/2016 18:00,2.415867808
21/05/2016 19:00,2.535171499
21/05/2016 20:00,2.289936973
21/05/2016 21:00,2.530664008
21/05/2016 22:00,2.15884826
21/05/2016 23:00,2.444262426
22/05/2016 00:00,4.721188682
22/05/2016 01:00,4.563549897
22/05/2016 02:00,2.402106687
22/05/2016 03:00,2.238844206
22/05/2016 04:00,1.974251409
22/05/2016 05:00,1.739987039
22/05/2016 06:00,1.85533234
22/05/2016 07:00,1.189880222
22/05/2016 08:00,1.507379488
22/05/2016 09:00,1.89758745
22/05/2016 10:00,2.717513198
22/05/2016 11:00,3.455744238
22/05/2016 12:00,4.402833099
22/05/2016 13:00,4.046558785
22/05/2016 14:00,2.562840455
22/05/2016 15:00,2.150855252
22/05/2016 16:00,1.872501669
22/05/2016 17:00,1.294898271
22/05/2016 18:00,1.252048684
22/05/2016 19:00,1.296667042
22/05/2016 20:00,1.315166818
22/05/2016 21:00,1.443842644
22/05/2016 22:00,1.766581303
22/05/2016 23:00,1.183384451
23/05/2016 00:00,1.220266872
23/05/2016 01:00,2.437606754
23/05/2016 02:00,3.424697679
23/05/2016 03:00,4.924669423
23/05/2016 04:00,3.830289691
23/05/2016 05:00,3.199932486
23/05/2016 06:00,2.726857344
23/05/2016 07:00,2.303663027
23/05/2016 08:00,3.000741536
23/05/2016 09:00,5.193060242
23/05/2016 10:00,6.067033972
23/05/2016 11:00,36.50787912
23/05/2016 12:00,40.64126891
23/05/2016 13:00,35.84816477
23/05/2016 14:00,21.16830073
23/05/2016 15:00,8.490271896
23/05/2016 16:00,4.499877899
23/05/2016 17:00,3.242938482
23/05/2016 18:00,2.138289404
23/05/2016 19:00,7.893752949
23/05/2016 20:00,2.318043283
23/05/2016 21:00,3.159487516
23/05/2016 22:00,1.786241839
23/05/2016 23:00,1.617595421
24/05/2016 00:00,1.898597917
24/05/2016 01:00,2.105944442
24/05/2016 02:00,2.852539796
24/05/2016 03:00,2.440207233
24/05/2016 04:00,1.731132599
24/05/2016 05:00,0.848983879
24/05/2016 06:00,0.846634243
24/05/2016 07:00,0.90638792
24/05/2016 08:00,1.0829554
24/05/2016 09:00,1.514643657
24/05/2016 10:00,2.64768691
24/05/2016 11:00,5.083935954
24/05/2016 12:00,4.640301288
24/05/2016 13:00,3.676350964
24/05/2016 14:00,3.585500875
24/05/2016 15:00,2.965788744
24/05/2016 16:00,2.343029386
24/05/2016 17:00,2.429211769
24/05/2016 18:00,1.933072318
24/05/2016 19:00,1.799940013
24/05/2016 20:00,2.390338334
24/05/2016 21:00,2.664871845
24/05/2016 22:00,1.674616706
24/05/2016 23:00,1.253875339
25/05/2016 00:00,2.166648283
25/05/2016 01:00,2.331333619
25/05/2016 02:00,1.70717877
25/05/2016 03:00,1.436302538
25/05/2016 04:00,1.853403024
25/05/2016 05:00,1.41460302
25/05/2016 06:00,2.063711948
25/05/2016 07:00,2.598064449
25/05/2016 08:00,2.772465231
25/05/2016 09:00,4.247484546
25/05/2016 10:00,7.285705761
25/05/2016 11:00,11.22044037
25/05/2016 12:00,9.771618397
25/05/2016 13:00,5.764832053
25/05/2016 14:00,4.141902636
25/05/2016 15:00,4.383370619
25/05/2016 16:00,2.803303588
25/05/2016 17:00,2.058480669
25/05/2016 18:00,14.970611
25/05/2016 19:00,6.549616996
25/05/2016 20:00,1.997726367
25/05/2016 21:00,2.020561052
25/05/2016 22:00,3.808168819
25/05/2016 23:00,1.086646144
26/05/2016 00:00,0.97603266
26/05/2016 01:00,1.665929955
26/05/2016 02:00,1.614890922
26/05/2016 03:00,1.192312146
26/05/2016 04:00,1.193888799
26/05/2016 05:00,1.243282067
26/05/2016 06:00,1.723838049
26/05/2016 07:00,2.197901174
26/05/2016 08:00,2.598712009
26/05/2016 09:00,3.508389037
26/05/2016 10:00,6.772561856
26/05/2016 11:00,10.86213251
26/05/2016 12:00,9.257191403
26/05/2016 13:00,6.92235842
26/05/2016 14:00,5.817519553
26/05/2016 15:00,4.477848422
26/05/2016 16:00,2.773859868
26/05/2016 17:00,2.52061612
26/05/2016 18:00,2.057004925
26/05/2016 19:00,2.396977062
26/05/2016 20:00,3.407325361
26/05/2016 21:00,2.964108564
26/05/2016 22:00,2.690193122
26/05/2016 23:00,2.035114138
27/05/2016 00:00,2.229454413
27/05/2016 01:00,1.799326681
27/05/2016 02:00,1.532832576
27/05/2016 03:00,1.301661989
27/05/2016 04:00,1.539546992
27/05/2016 05:00,1.41676398
27/05/2016 06:00,1.398527895
27/05/2016 07:00,1.41601034
27/05/2016 08:00,1.753546461
27/05/2016 09:00,3.263525029
27/05/2016 10:00,5.973204352
27/05/2016 11:00,8.41814459
27/05/2016 12:00,7.486123427
27/05/2016 13:00,5.490478226
27/05/2016 14:00,3.67460259
27/05/2016 15:00,3.223499026
27/05/2016 16:00,2.578127503
27/05/2016 17:00,2.002784
27/05/2016 18:00,1.921428444
27/05/2016 19:00,2.098572681
27/05/2016 20:00,2.284226669
27/05/2016 21:00,2.222497063
27/05/2016 22:00,1.762404257
27/05/2016 23:00,1.684208196
28/05/2016 00:00,2.130783931
28/05/2016 01:00,3.08752228
28/05/2016 02:00,2.44437463
28/05/2016 03:00,1.894763434
28/05/2016 04:00,1.293183373
28/05/2016 05:00,1.350599501
28/05/2016 06:00,1.492285632
28/05/2016 07:00,1.712784475
28/05/2016 08:00,2.004773112
28/05/2016 09:00,3.225779316
28/05/2016 10:00,4.965326288
28/05/2016 11:00,7.764177971
28/05/2016 12:00,8.272147208
28/05/2016 13:00,6.28489481
28/05/2016 14:00,3.460325747
28/05/2016 15:00,4.943765567
28/05/2016 16:00,4.732341258
28/05/2016 17:00,8.136447512
28/05/2016 18:00,1.963151105
28/05/2016 19:00,2.352609185
28/05/2016 20:00,2.04497928
28/05/2016 21:00,2.171611289
28/05/2016 22:00,3.311026046
28/05/2016 23:00,1.873722101
29/05/2016 00:00,1.552043313
29/05/2016 01:00,1.686825161
29/05/2016 02:00,1.770092278
29/05/2016 03:00,1.660879052
29/05/2016 04:00,2.081665261
29/05/2016 05:00,1.901516024
29/05/2016 06:00,1.943643699
29/05/2016 07:00,2.274431973
29/05/2016 08:00,3.491558534
29/05/2016 09:00,5.766757409
29/05/2016 10:00,8.789826436
29/05/2016 11:00,8.429178534
29/05/2016 12:00,10.80159265
29/05/2016 13:00,10.95299726
29/05/2016 14:00,7.898634639
29/05/2016 15:00,4.246276637
29/05/2016 16:00,2.944380636
29/05/2016 17:00,2.364715788
29/05/2016 18:00,1.93097815
29/05/2016 19:00,1.48716224
29/05/2016 20:00,1.895713
29/05/2016 21:00,2.448714805
29/05/2016 22:00,2.614904231
29/05/2016 23:00,2.398437855
30/05/2016 00:00,2.299366304
30/05/2016 01:00,4.65063029
30/05/2016 02:00,6.92868881
30/05/2016 03:00,7.855239277
30/05/2016 04:00,6.996272188
30/05/2016 05:00,7.960358002
30/05/2016 06:00,8.036882185
30/05/2016 07:00,8.768513057
30/05/2016 08:00,8.208365285
30/05/2016 09:00,6.313908235
30/05/2016 10:00,2.981236436
30/05/2016 11:00,1.798496862
30/05/2016 12:00,3.640344823
30/05/2016 13:00,4.458770098
30/05/2016 14:00,6.176739875
30/05/2016 15:00,6.15235275
30/05/2016 16:00,3.404035039
30/05/2016 17:00,2.164292072
30/05/2016 18:00,1.748297943
30/05/2016 19:00,1.247499978
30/05/2016 20:00,1.643398359
30/05/2016 21:00,1.363614859
30/05/2016 22:00,1.152723943
30/05/2016 23:00,0.8494232
31/05/2016 00:00,4.122651664
31/05/2016 01:00,2.995242406
31/05/2016 02:00,5.492597563
31/05/2016 03:00,6.681951304
31/05/2016 04:00,6.839185061
31/05/2016 05:00,4.942978987
31/05/2016 06:00,1.942010044
31/05/2016 07:00,0.785282829
31/05/2016 08:00,0.72181897
31/05/2016 09:00,0.927303405
31/05/2016 10:00,1.08687884
31/05/2016 11:00,1.268417515
31/05/2016 12:00,1.366406743
31/05/2016 13:00,1.654771535
31/05/2016 14:00,2.115512382
31/05/2016 15:00,3.659355422
31/05/2016 16:00,3.983184755
31/05/2016 17:00,1.932400676
31/05/2016 18:00,5.663492002
31/05/2016 19:00,8.28072755
31/05/2016 20:00,0.701210374
31/05/2016 21:00,3.378116179
31/05/2016 22:00,3.615337641
31/05/2016 23:00,2.621488528
1/06/2016 00:00,3.184643935
1/06/2016 01:00,5.726480705
1/06/2016 02:00,12.14280059
1/06/2016 03:00,9.512266717
1/06/2016 04:00,2.606000694
1/06/2016 05:00,6.496116821
1/06/2016 06:00,12.11662849
1/06/2016 07:00,9.397061891
1/06/2016 08:00,6.173795734
1/06/2016 09:00,6.270011162
1/06/2016 10:00,7.425025401
1/06/2016 11:00,10.58331301
1/06/2016 12:00,8.477532539
1/06/2016 13:00,8.165446571
1/06/2016 14:00,10.05628062
1/06/2016 15:00,10.71843398
1/06/2016 16:00,5.442127229
1/06/2016 17:00,5.587780416
1/06/2016 18:00,5.526294069
1/06/2016 19:00,4.107233638
1/06/2016 20:00,3.820612749
1/06/2016 21:00,2.241566438
1/06/2016 22:00,3.167304678
1/06/2016 23:00,3.748136651
2/06/2016 00:00,4.675074675
2/06/2016 01:00,7.577282886
2/06/2016 02:00,7.241470579
2/06/2016 03:00,5.959868239
2/06/2016 04:00,5.365261139
2/06/2016 05:00,4.868995313
2/06/2016 06:00,7.880538006
2/06/2016 07:00,5.510423
2/06/2016 08:00,8.205832568
2/06/2016 09:00,13.13227333
2/06/2016 10:00,7.584299514
2/06/2016 11:00,9.023540311
2/06/2016 12:00,13.61075258
2/06/2016 13:00,8.45161927
2/06/2016 14:00,6.452551528
2/06/2016 15:00,3.8395678
2/06/2016 16:00,5.666881946
2/06/2016 17:00,6.749962079
2/06/2016 18:00,6.444567138
2/06/2016 19:00,2.657344741
2/06/2016 20:00,3.0670152
2/06/2016 21:00,4.847087626
2/06/2016 22:00,6.12249748
2/06/2016 23:00,4.643210684
3/06/2016 00:00,4.424428467
3/06/2016 01:00,5.316641123
3/06/2016 02:00,6.55686579
3/06/2016 03:00,3.271715914
3/06/2016 04:00,2.521705631
3/06/2016 05:00,2.573868187
3/06/2016 06:00,4.709397403
3/06/2016 07:00,5.128918014
3/06/2016 08:00,5.629333526
3/06/2016 09:00,7.127280926
3/06/2016 10:00,5.561272564
3/06/2016 11:00,5.676905295
3/06/2016 12:00,5.881681449
3/06/2016 13:00,7.133908644
3/06/2016 14:00,3.112054117
3/06/2016 15:00,1.923264844
3/06/2016 16:00,1.692638388
3/06/2016 17:00,2.499886641
3/06/2016 18:00,2.696250435
3/06/2016 19:00,2.994955261
3/06/2016 20:00,5.095951352
3/06/2016 21:00,8.459239241
3/06/2016 22:00,6.383381366
3/06/2016 23:00,6.740864652
4/06/2016 00:00,2.049215984
4/06/2016 01:00,16.83416628
4/06/2016 02:00,65.09377079
4/06/2016 03:00,7.881970095
4/06/2016 04:00,21.78042348
4/06/2016 05:00,3.87041533
4/06/2016 06:00,6.821035327
4/06/2016 07:00,6.6406229
4/06/2016 08:00,26.88274132
4/06/2016 09:00,32.82977055
4/06/2016 10:00,23.94383802
4/06/2016 11:00,26.89838146
4/06/2016 12:00,27.19180914
4/06/2016 13:00,12.19201101
4/06/2016 14:00,24.06584205
4/06/2016 15:00,14.5029425
4/06/2016 16:00,3.901895195
4/06/2016 17:00,2.762188647
4/06/2016 18:00,1.198110759
4/06/2016 19:00,1.723321799
4/06/2016 20:00,1.670881312
4/06/2016 21:00,2.107505508
4/06/2016 22:00,1.58139116
4/06/2016 23:00,1.349729257
5/06/2016 00:00,1.415103542
5/06/2016 01:00,1.741263952
5/06/2016 02:00,2.126147425
5/06/2016 03:00,2.707791963
5/06/2016 04:00,1.960234721
5/06/2016 05:00,5.528772044
5/06/2016 06:00,7.690623579
5/06/2016 07:00,7.355073512
5/06/2016 08:00,23.82939512
5/06/2016 09:00,29.03718172
5/06/2016 10:00,22.67212124
5/06/2016 11:00,13.87940656
5/06/2016 12:00,20.72285311
5/06/2016 13:00,34.43710994
5/06/2016 14:00,20.55342277
5/06/2016 15:00,14.78698788
5/06/2016 16:00,1.52974257
5/06/2016 17:00,1.377540365
5/06/2016 18:00,1.261273286
5/06/2016 19:00,1.6061741
5/06/2016 20:00,1.820110474
5/06/2016 21:00,1.070671098
5/06/2016 22:00,1.518750218
5/06/2016 23:00,1.232491911
6/06/2016 00:00,0.992076088
6/06/2016 01:00,1.163907603
6/06/2016 02:00,1.383041257
6/06/2016 03:00,1.785328499
6/06/2016 04:00,1.467871195
6/06/2016 05:00,1.489731819
6/06/2016 06:00,1.733230384
6/06/2016 07:00,1.484428211
6/06/2016 08:00,2.104449042
6/06/2016 09:00,3.529327237
6/06/2016 10:00,5.870668251
6/06/2016 11:00,10.76386173
6/06/2016 12:00,5.342982216
6/06/2016 13:00,2.507069033
6/06/2016 14:00,1.764088662
6/06/2016 15:00,1.368318331
6/06/2016 16:00,1.258829168
6/06/2016 17:00,1.291641794
6/06/2016 18:00,0.808488055
6/06/2016 19:00,0.846049624
6/06/2016 20:00,1.372530448
6/06/2016 21:00,1.428712694
6/06/2016 22:00,1.572641051
6/06/2016 23:00,1.382728662
7/06/2016 00:00,1.493085694
7/06/2016 01:00,1.132797166
7/06/2016 02:00,1.173096699
7/06/2016 03:00,0.870608274
7/06/2016 04:00,1.065782799
7/06/2016 05:00,0.928495415
7/06/2016 06:00,1.659888953
7/06/2016 07:00,4.734097108
7/06/2016 08:00,5.071883059
7/06/2016 09:00,3.458430699
7/06/2016 10:00,5.207616363
7/06/2016 11:00,8.9424109
7/06/2016 12:00,14.98961137
7/06/2016 13:00,7.008765654
7/06/2016 14:00,4.031713626
7/06/2016 15:00,4.451490142
7/06/2016 16:00,4.287356442
7/06/2016 17:00,2.243703461
7/06/2016 18:00,2.352771426
7/06/2016 19:00,2.487026144
7/06/2016 20:00,2.844294907
7/06/2016 21:00,2.467453836
7/06/2016 22:00,2.713171602
7/06/2016 23:00,2.357639267
8/06/2016 00:00,2.058331414
8/06/2016 01:00,3.537424979
8/06/2016 02:00,4.145067459
8/06/2016 03:00,5.733670662
8/06/2016 04:00,5.958753033
8/06/2016 05:00,5.801411627
8/06/2016 06:00,6.168863927
8/06/2016 07:00,7.726667289
8/06/2016 08:00,14.71857783
8/06/2016 09:00,15.85533216
8/06/2016 10:00,20.61028419
8/06/2016 11:00,19.82644721
8/06/2016 12:00,17.47200649
8/06/2016 13:00,16.22523911
8/06/2016 14:00,10.14485236
8/06/2016 15:00,5.829257724
8/06/2016 16:00,9.368002749
8/06/2016 17:00,12.46946204
8/06/2016 18:00,10.60632726
8/06/2016 19:00,4.973216655
8/06/2016 20:00,8.967949294
8/06/2016 21:00,6.678626122
8/06/2016 22:00,3.144250364
8/06/2016 23:00,5.722923608
9/06/2016 00:00,1.712937404
9/06/2016 01:00,1.169793907
9/06/2016 02:00,2.593305499
9/06/2016 03:00,3.835245318
9/06/2016 04:00,3.166401001
9/06/2016 05:00,2.652412473
9/06/2016 06:00,2.103048649
9/06/2016 07:00,2.022100911
9/06/2016 08:00,2.558335774
9/06/2016 09:00,3.440271876
9/06/2016 10:00,7.064754178
9/06/2016 11:00,11.1671797
9/06/2016 12:00,12.0976076
9/06/2016 13:00,13.23739651
9/06/2016 14:00,9.444788841
9/06/2016 15:00,5.555763775
9/06/2016 16:00,2.975079473
9/06/2016 17:00,2.311345269
9/06/2016 18:00,1.900737796
9/06/2016 19:00,1.734099172
9/06/2016 20:00,1.802397358
9/06/2016 21:00,1.455697524
9/06/2016 22:00,1.623070733
9/06/2016 23:00,4.620518338
10/06/2016 00:00,0.797378032
10/06/2016 01:00,1.173990857
10/06/2016 02:00,1.780493297
10/06/2016 03:00,1.507761727
10/06/2016 04:00,1.613071749
10/06/2016 05:00,1.456902855
10/06/2016 06:00,1.581711189
10/06/2016 07:00,1.621963904
10/06/2016 08:00,3.719083431
10/06/2016 09:00,15.72493537
10/06/2016 10:00,29.51825981
10/06/2016 11:00,35.02249448
10/06/2016 12:00,35.34215432
10/06/2016 13:00,33.32414485
10/06/2016 14:00,49.31297473
10/06/2016 15:00,6.050686219
10/06/2016 16:00,3.783940884
10/06/2016 17:00,3.111913227
10/06/2016 18:00,1.76160928
10/06/2016 19:00,1.656034941
10/06/2016 20:00,1.769249878
10/06/2016 21:00,1.48759547
10/06/2016 22:00,1.585054835
10/06/2016 23:00,1.36049983
11/06/2016 00:00,2.733519903
11/06/2016 01:00,2.363547895
11/06/2016 02:00,3.670076836
11/06/2016 03:00,3.577648441
11/06/2016 04:00,8.35953579
11/06/2016 05:00,9.015544528
11/06/2016 06:00,8.566025775
11/06/2016 07:00,27.88341622
11/06/2016 08:00,39.11731569
11/06/2016 09:00,37.86121222
11/06/2016 10:00,16.37416486
11/06/2016 11:00,18.07377332
11/06/2016 12:00,13.9282172
11/06/2016 13:00,7.073639182
11/06/2016 14:00,4.600352864
11/06/2016 15:00,4.385313123
11/06/2016 16:00,4.687768197
11/06/2016 17:00,5.390662585
11/06/2016 18:00,6.332677095
11/06/2016 19:00,4.260685667
11/06/2016 20:00,3.844088597
11/06/2016 21:00,5.320185464
11/06/2016 22:00,4.337879374
11/06/2016 23:00,4.486557443
12/06/2016 00:00,3.469862882
12/06/2016 01:00,1.868369505
12/06/2016 02:00,2.516503434
12/06/2016 03:00,2.038759202
12/06/2016 04:00,1.535329662
12/06/2016 05:00,1.443489255
12/06/2016 06:00,1.205151112
12/06/2016 07:00,0.756772358
12/06/2016 08:00,0.814643439
12/06/2016 09:00,0.765186791
12/06/2016 10:00,0.971074914
12/06/2016 11:00,2.001430141
12/06/2016 12:00,1.988805359
12/06/2016 13:00,1.803245379
12/06/2016 14:00,1.080365042
12/06/2016 15:00,0.905908148
12/06/2016 16:00,0.951074128
12/06/2016 17:00,1.221073558
12/06/2016 18:00,1.647522682
12/06/2016 19:00,1.734457876
12/06/2016 20:00,3.171172359
12/06/2016 21:00,2.669892799
12/06/2016 22:00,2.02215873
12/06/2016 23:00,1.754836906
13/06/2016 00:00,1.787587022
13/06/2016 01:00,1.571007654
13/06/2016 02:00,1.899856421
13/06/2016 03:00,1.228797813
13/06/2016 04:00,0.975959861
13/06/2016 05:00,1.227144205
13/06/2016 06:00,1.397338152
13/06/2016 07:00,1.659112228
13/06/2016 08:00,1.811700056
13/06/2016 09:00,1.844294264
13/06/2016 10:00,1.799128977
13/06/2016 11:00,1.562127254
13/06/2016 12:00,1.525123971
13/06/2016 13:00,1.828418695
13/06/2016 14:00,2.015704908
13/06/2016 15:00,1.757190282
13/06/2016 16:00,1.761053402
13/06/2016 17:00,1.60293856
13/06/2016 18:00,1.061890947
13/06/2016 19:00,0.760601915
13/06/2016 20:00,0.691768717
13/06/2016 21:00,0.787243493
13/06/2016 22:00,0.714360858
13/06/2016 23:00,0.817462563
14/06/2016 00:00,0.901263541
14/06/2016 01:00,1.132900202
14/06/2016 02:00,1.423079476
14/06/2016 03:00,1.212008398
14/06/2016 04:00,1.954839999
14/06/2016 05:00,1.901696968
14/06/2016 06:00,1.574671967
14/06/2016 07:00,1.77548533
14/06/2016 08:00,2.511404853
14/06/2016 09:00,4.327388666
14/06/2016 10:00,6.308084028
14/06/2016 11:00,9.702565024
14/06/2016 12:00,8.93119796
14/06/2016 13:00,5.341619017
14/06/2016 14:00,2.851352382
14/06/2016 15:00,2.221193573
14/06/2016 16:00,1.645057685
14/06/2016 17:00,1.811969696
14/06/2016 18:00,1.829567393
14/06/2016 19:00,1.756524393
14/06/2016 20:00,2.170449095
14/06/2016 21:00,9.900869949
14/06/2016 22:00,3.276498661
14/06/2016 23:00,14.34065431
15/06/2016 00:00,16.16872693
15/06/2016 01:00,4.389617534
15/06/2016 02:00,1.809100879
15/06/2016 03:00,8.915353617
15/06/2016 04:00,9.409644833
15/06/2016 05:00,1.603633829
15/06/2016 06:00,4.694109468
15/06/2016 07:00,16.58553443
15/06/2016 08:00,25.8555764
15/06/2016 09:00,31.87622102
15/06/2016 10:00,45.92306668
15/06/2016 11:00,11.31208787
15/06/2016 12:00,14.84188028
15/06/2016 13:00,10.18682603
15/06/2016 14:00,3.785413897
15/06/2016 15:00,2.718241972
15/06/2016 16:00,1.818955988
15/06/2016 17:00,1.845497046
15/06/2016 18:00,2.096074453
15/06/2016 19:00,2.661779452
15/06/2016 20:00,2.147733058
15/06/2016 21:00,1.936240774
15/06/2016 22:00,1.540544152
15/06/2016 23:00,1.307927704
16/06/2016 00:00,1.313804332
16/06/2016 01:00,1.344904008
16/06/2016 02:00,1.297546789
16/06/2016 03:00,1.305436402
16/06/2016 04:00,1.429160497
16/06/2016 05:00,1.47190668
16/06/2016 06:00,2.005888886
16/06/2016 07:00,2.250761897
16/06/2016 08:00,2.856436021
16/06/2016 09:00,4.022841897
16/06/2016 10:00,4.617055155
16/06/2016 11:00,5.15493709
16/06/2016 12:00,3.90605317
16/06/2016 13:00,3.165169403
16/06/2016 14:00,2.903718963
16/06/2016 15:00,2.705091082
16/06/2016 16:00,2.713557476
16/06/2016 17:00,2.733203971
16/06/2016 18:00,2.300392132
16/06/2016 19:00,2.374451007
16/06/2016 20:00,3.153633402
16/06/2016 21:00,2.920400976
16/06/2016 22:00,2.399508915
16/06/2016 23:00,2.299846632
17/06/2016 00:00,2.526308053
17/06/2016 01:00,4.437461398
17/06/2016 02:00,3.234095828
17/06/2016 03:00,1.085304311
17/06/2016 04:00,0.503969264
17/06/2016 05:00,0.404250499
17/06/2016 06:00,0.301269122
17/06/2016 07:00,0.391565484
17/06/2016 08:00,0.557459269
17/06/2016 09:00,0.652819021
17/06/2016 10:00,1.207131065
17/06/2016 11:00,1.729205196
17/06/2016 12:00,1.380128792
17/06/2016 13:00,1.780906471
17/06/2016 14:00,1.462215067
17/06/2016 15:00,1.089341168
17/06/2016 16:00,1.130648144
17/06/2016 17:00,0.93643207
17/06/2016 18:00,0.745514407
17/06/2016 19:00,0.983904709
17/06/2016 20:00,1.295748971
17/06/2016 21:00,1.092508209
17/06/2016 22:00,0.934606272
17/06/2016 23:00,1.037360204
18/06/2016 00:00,1.092651112
18/06/2016 01:00,1.115200606
18/06/2016 02:00,1.222508467
18/06/2016 03:00,0.898502874
18/06/2016 04:00,0.644849348
18/06/2016 05:00,0.611647549
18/06/2016 06:00,0.689940991
18/06/2016 07:00,1.091853581
18/06/2016 08:00,1.954792907
18/06/2016 09:00,2.354430308
18/06/2016 10:00,2.86074376
18/06/2016 11:00,3.376635684
18/06/2016 12:00,3.957292408
18/06/2016 13:00,5.409848795
18/06/2016 14:00,6.618634534
18/06/2016 15:00,5.960645823
18/06/2016 16:00,5.842926619
18/06/2016 17:00,3.890628858
18/06/2016 18:00,6.4904799
18/06/2016 19:00,2.99845864
18/06/2016 20:00,4.820374124
18/06/2016 21:00,1.602915069
18/06/2016 22:00,1.196516925
18/06/2016 23:00,0.955250594
19/06/2016 00:00,1.445298916
19/06/2016 01:00,1.539867547
19/06/2016 02:00,2.730515474
19/06/2016 03:00,5.823208297
19/06/2016 04:00,3.759208936
19/06/2016 05:00,2.550177035
19/06/2016 06:00,2.363757383
19/06/2016 07:00,1.773267491
19/06/2016 08:00,1.771082767
19/06/2016 09:00,4.717391178
19/06/2016 10:00,40.45872144
19/06/2016 11:00,61.19097876
19/06/2016 12:00,41.58559504
19/06/2016 13:00,47.44132112
19/06/2016 14:00,10.08616509
19/06/2016 15:00,2.099888939
19/06/2016 16:00,1.836130034
19/06/2016 17:00,1.230944097
19/06/2016 18:00,3.483690163
19/06/2016 19:00,10.37721362
19/06/2016 20:00,5.405805103
19/06/2016 21:00,9.937493496
19/06/2016 22:00,8.09673019
19/06/2016 23:00,9.823360642
20/06/2016 00:00,1.270024338
20/06/2016 01:00,1.31276918
20/06/2016 02:00,0.868828146
20/06/2016 03:00,0.977676235
