station,valid,drct,sped
IND,2016-10-13 08:54,340.00,11.50
IND,2016-10-13 09:32,320.00,10.35
IND,2016-10-13 09:54,340.00,11.50
IND,2016-10-13 10:44,340.00,12.65
IND,2016-10-13 10:54,350.00,11.50
IND,2016-10-13 11:54,340.00,10.35
IND,2016-10-13 12:13,330.00,12.65
IND,2016-10-13 12:43,340.00,9.20
IND,2016-10-13 12:54,340.00,9.20
IND,2016-10-13 13:29,360.00,9.20
IND,2016-10-13 13:54,10.00,11.50
IND,2016-10-13 14:54,40.00,6.90
IND,2016-10-13 15:54,20.00,4.60
IND,2016-10-13 16:54,290.00,6.90
IND,2016-10-13 17:54,10.00,3.45
IND,2016-10-13 18:54,0.00,0.00
IND,2016-10-13 19:54,80.00,3.45
IND,2016-10-13 20:54,0.00,0.00
IND,2016-10-13 21:54,0.00,0.00
IND,2016-10-13 22:54,40.00,4.60
IND,2016-10-13 23:54,30.00,4.60
IND,2016-10-14 00:54,360.00,4.60
IND,2016-10-14 01:54,340.00,5.75
IND,2016-10-14 02:54,0.00,0.00
IND,2016-10-14 03:54,50.00,3.45
IND,2016-10-14 04:54,10.00,3.45
IND,2016-10-14 05:54,40.00,6.90
IND,2016-10-14 06:54,0.00,0.00
IND,2016-10-14 07:54,30.00,4.60
IND,2016-10-14 08:54,80.00,4.60
IND,2016-10-14 09:54,90.00,5.75
IND,2016-10-14 10:54,90.00,6.90
IND,2016-10-14 11:54,110.00,8.05
IND,2016-10-14 12:54,100.00,5.75
IND,2016-10-14 13:54,120.00,9.20
IND,2016-10-14 14:54,110.00,8.05
IND,2016-10-14 15:54,130.00,11.50
IND,2016-10-14 16:54,120.00,10.35
IND,2016-10-14 17:54,120.00,5.75
IND,2016-10-14 18:54,130.00,8.05
IND,2016-10-14 19:54,170.00,8.05
IND,2016-10-14 20:54,140.00,12.65
IND,2016-10-14 21:54,130.00,10.35
IND,2016-10-14 22:54,150.00,8.05
IND,2016-10-14 23:54,130.00,6.90
IND,2016-10-15 00:54,120.00,6.90
IND,2016-10-15 01:54,90.00,8.05
IND,2016-10-15 02:54,110.00,5.75
IND,2016-10-15 03:54,130.00,5.75
IND,2016-10-15 04:54,130.00,8.05
IND,2016-10-15 05:54,140.00,9.20
IND,2016-10-15 06:54,150.00,5.75
IND,2016-10-15 07:32,120.00,5.75
IND,2016-10-15 07:54,120.00,5.75
IND,2016-10-15 08:54,150.00,5.75
IND,2016-10-15 09:14,150.00,5.75
IND,2016-10-15 09:36,180.00,3.45
IND,2016-10-15 09:54,210.00,3.45
IND,2016-10-15 10:54,150.00,3.45
IND,2016-10-15 11:54,130.00,5.75
IND,2016-10-15 12:20,150.00,6.90
IND,2016-10-15 12:54,190.00,3.45
IND,2016-10-15 13:54,190.00,6.90
IND,2016-10-15 14:54,180.00,13.80
IND,2016-10-15 15:20,200.00,10.35
IND,2016-10-15 15:42,190.00,11.50
IND,2016-10-15 15:54,210.00,11.50
IND,2016-10-15 16:13,200.00,10.35
IND,2016-10-15 16:54,190.00,12.65
IND,2016-10-15 17:44,190.00,13.80
IND,2016-10-15 17:54,190.00,13.80
IND,2016-10-15 18:54,200.00,13.80
IND,2016-10-15 19:54,210.00,12.65
IND,2016-10-15 20:54,190.00,16.10
IND,2016-10-15 21:54,190.00,11.50
IND,2016-10-15 22:54,180.00,9.20
IND,2016-10-15 23:54,170.00,10.35
IND,2016-10-16 00:54,170.00,10.35
IND,2016-10-16 01:54,170.00,8.05
IND,2016-10-16 02:54,170.00,9.20
IND,2016-10-16 03:54,180.00,9.20
IND,2016-10-16 04:54,170.00,10.35
IND,2016-10-16 05:54,210.00,4.60
IND,2016-10-16 06:54,200.00,8.05
IND,2016-10-16 07:54,200.00,10.35
IND,2016-10-16 08:54,210.00,10.35
IND,2016-10-16 09:54,190.00,10.35
IND,2016-10-16 10:54,180.00,8.05
IND,2016-10-16 11:54,190.00,9.20
IND,2016-10-16 12:54,180.00,10.35
IND,2016-10-16 13:54,200.00,18.40
IND,2016-10-16 14:54,190.00,19.55
IND,2016-10-16 15:54,210.00,17.25
IND,2016-10-16 16:54,240.00,13.80
IND,2016-10-16 17:54,210.00,12.65
IND,2016-10-16 18:54,210.00,8.05
IND,2016-10-16 19:28,210.00,4.60
IND,2016-10-16 19:54,160.00,6.90
IND,2016-10-16 20:54,120.00,8.05
IND,2016-10-16 21:54,130.00,8.05
IND,2016-10-16 22:54,170.00,10.35
IND,2016-10-16 23:54,170.00,9.20
IND,2016-10-17 00:54,160.00,9.20
IND,2016-10-17 01:54,180.00,10.35
IND,2016-10-17 02:54,190.00,11.50
IND,2016-10-17 03:54,180.00,11.50
IND,2016-10-17 04:54,180.00,11.50
IND,2016-10-17 05:54,190.00,10.35
IND,2016-10-17 06:54,180.00,10.35
IND,2016-10-17 07:54,180.00,9.20
IND,2016-10-17 08:54,180.00,8.05
IND,2016-10-17 09:54,180.00,9.20
IND,2016-10-17 10:54,180.00,9.20
IND,2016-10-17 11:54,170.00,10.35
IND,2016-10-17 12:54,180.00,9.20
IND,2016-10-17 13:54,190.00,12.65
IND,2016-10-17 14:54,200.00,18.40
IND,2016-10-17 15:54,200.00,19.55
IND,2016-10-17 16:54,210.00,23.00
IND,2016-10-17 17:54,210.00,16.10
IND,2016-10-17 18:54,200.00,21.85
IND,2016-10-17 19:54,200.00,21.85
IND,2016-10-17 20:54,200.00,24.15
IND,2016-10-17 21:54,190.00,20.70
IND,2016-10-17 22:54,190.00,16.10
IND,2016-10-17 23:54,180.00,18.40
IND,2016-10-18 00:54,180.00,14.95
IND,2016-10-18 01:54,190.00,17.25
IND,2016-10-18 02:54,190.00,18.40
IND,2016-10-18 03:54,190.00,18.40
IND,2016-10-18 04:54,200.00,19.55
IND,2016-10-18 05:54,210.00,19.55
IND,2016-10-18 06:54,220.00,19.55
IND,2016-10-18 07:54,210.00,18.40
IND,2016-10-18 08:54,210.00,18.40
IND,2016-10-18 09:54,210.00,18.40
IND,2016-10-18 10:54,220.00,19.55
IND,2016-10-18 11:54,220.00,21.85
IND,2016-10-18 12:54,220.00,17.25
IND,2016-10-18 13:54,220.00,21.85
IND,2016-10-18 14:54,220.00,18.40
IND,2016-10-18 15:54,230.00,16.10
IND,2016-10-18 16:01,220.00,18.40
IND,2016-10-18 16:54,230.00,12.65
IND,2016-10-18 17:02,230.00,12.65
IND,2016-10-18 17:54,210.00,14.95
IND,2016-10-18 18:54,220.00,16.10
IND,2016-10-18 19:54,210.00,11.50
IND,2016-10-18 20:54,210.00,11.50
IND,2016-10-18 21:54,220.00,9.20
IND,2016-10-18 22:54,250.00,5.75
IND,2016-10-18 23:54,220.00,4.60
IND,2016-10-19 00:54,210.00,6.90
IND,2016-10-19 01:54,200.00,8.05
IND,2016-10-19 02:54,220.00,6.90
IND,2016-10-19 03:54,290.00,10.35
IND,2016-10-19 04:54,340.00,8.05
IND,2016-10-19 05:54,30.00,9.20
IND,2016-10-19 06:54,20.00,8.05
IND,2016-10-19 07:54,30.00,5.75
IND,2016-10-19 08:54,10.00,5.75
IND,2016-10-19 09:54,30.00,6.90
IND,2016-10-19 10:54,40.00,6.90
IND,2016-10-19 11:54,50.00,5.75
IND,2016-10-19 12:54,110.00,5.75
IND,2016-10-19 13:54,80.00,6.90
IND,2016-10-19 14:54,80.00,9.20
IND,2016-10-19 16:54,80.00,6.90
IND,2016-10-19 17:54,70.00,6.90
IND,2016-10-19 18:54,40.00,11.50
IND,2016-10-19 19:54,60.00,12.65
IND,2016-10-19 20:54,40.00,9.20
IND,2016-10-19 21:39,20.00,11.50
IND,2016-10-19 21:54,320.00,19.55
IND,2016-10-19 22:01,330.00,23.00
IND,2016-10-19 22:54,60.00,25.30
IND,2016-10-19 23:01,60.00,19.55
IND,2016-10-19 23:31,30.00,14.95
IND,2016-10-19 23:50,30.00,12.65
IND,2016-10-19 23:54,40.00,13.80
IND,2016-10-20 00:14,40.00,13.80
IND,2016-10-20 00:54,50.00,14.95
IND,2016-10-20 01:06,40.00,14.95
IND,2016-10-20 01:52,60.00,9.20
IND,2016-10-20 01:54,60.00,8.05
IND,2016-10-20 02:11,30.00,10.35
IND,2016-10-20 02:54,30.00,11.50
IND,2016-10-20 03:34,30.00,10.35
IND,2016-10-20 03:54,30.00,10.35
IND,2016-10-20 04:26,40.00,18.40
IND,2016-10-20 04:33,30.00,12.65
IND,2016-10-20 04:51,10.00,9.20
IND,2016-10-20 04:54,20.00,11.50
IND,2016-10-20 05:07,40.00,14.95
IND,2016-10-20 05:28,60.00,12.65
IND,2016-10-20 05:54,350.00,13.80
IND,2016-10-20 06:38,10.00,8.05
IND,2016-10-20 06:54,20.00,9.20
IND,2016-10-20 07:01,50.00,9.20
IND,2016-10-20 07:22,50.00,8.05
IND,2016-10-20 07:43,50.00,10.35
IND,2016-10-20 07:54,60.00,11.50
IND,2016-10-20 08:54,20.00,12.65
IND,2016-10-20 09:18,20.00,9.20
IND,2016-10-20 09:54,30.00,9.20
IND,2016-10-20 10:37,30.00,13.80
IND,2016-10-20 10:54,50.00,12.65
IND,2016-10-20 11:54,20.00,11.50
IND,2016-10-20 12:54,20.00,11.50
IND,2016-10-20 13:54,30.00,11.50
IND,2016-10-20 14:49,360.00,13.80
IND,2016-10-20 14:54,360.00,11.50
IND,2016-10-20 15:54,10.00,12.65
IND,2016-10-20 16:38,360.00,10.35
IND,2016-10-20 16:54,360.00,12.65
IND,2016-10-20 17:54,10.00,14.95
IND,2016-10-20 18:54,10.00,12.65
IND,2016-10-20 19:47,360.00,17.25
IND,2016-10-20 19:54,360.00,18.40
IND,2016-10-20 20:54,10.00,21.85
IND,2016-10-20 21:16,20.00,21.85
IND,2016-10-20 21:54,10.00,16.10
IND,2016-10-20 22:54,20.00,13.80
IND,2016-10-20 23:54,360.00,6.90
IND,2016-10-21 00:54,350.00,12.65
IND,2016-10-21 01:16,350.00,12.65
IND,2016-10-21 01:54,340.00,12.65
IND,2016-10-21 02:33,340.00,14.95
IND,2016-10-21 02:54,340.00,16.10
IND,2016-10-21 03:37,330.00,14.95
IND,2016-10-21 03:54,330.00,13.80
IND,2016-10-21 04:54,330.00,16.10
IND,2016-10-21 05:54,330.00,14.95
IND,2016-10-21 06:54,330.00,13.80
IND,2016-10-21 07:54,340.00,12.65
IND,2016-10-21 08:13,340.00,14.95
IND,2016-10-21 08:54,310.00,13.80
IND,2016-10-21 09:54,320.00,16.10
IND,2016-10-21 10:32,330.00,12.65
IND,2016-10-21 10:44,330.00,10.35
IND,2016-10-21 10:54,320.00,9.20
IND,2016-10-21 11:16,320.00,13.80
IND,2016-10-21 11:54,320.00,10.35
IND,2016-10-21 12:54,310.00,12.65
IND,2016-10-21 13:54,330.00,17.25
IND,2016-10-21 14:54,350.00,18.40
IND,2016-10-21 15:54,350.00,19.55
IND,2016-10-21 16:54,340.00,17.25
IND,2016-10-21 17:54,340.00,18.40
IND,2016-10-21 18:54,340.00,18.40
IND,2016-10-21 19:54,320.00,17.25
IND,2016-10-21 20:54,340.00,16.10
IND,2016-10-21 21:54,320.00,12.65
IND,2016-10-21 22:54,360.00,12.65
IND,2016-10-21 23:54,330.00,9.20
IND,2016-10-22 00:54,340.00,8.05
IND,2016-10-22 01:54,340.00,5.75
IND,2016-10-22 02:54,320.00,9.20
IND,2016-10-22 03:54,340.00,8.05
IND,2016-10-22 04:54,330.00,9.20
IND,2016-10-22 05:54,330.00,8.05
IND,2016-10-22 06:54,310.00,8.05
IND,2016-10-22 07:54,310.00,8.05
IND,2016-10-22 08:54,320.00,9.20
IND,2016-10-22 09:54,330.00,8.05
IND,2016-10-22 10:54,320.00,8.05
IND,2016-10-22 11:54,350.00,9.20
IND,2016-10-22 12:54,310.00,6.90
IND,2016-10-22 13:54,330.00,6.90
IND,2016-10-22 14:54,290.00,4.60
IND,2016-10-22 15:54,290.00,9.20
IND,2016-10-22 16:54,280.00,9.20
IND,2016-10-22 17:54,290.00,9.20
IND,2016-10-22 18:54,290.00,8.05
IND,2016-10-22 19:54,280.00,10.35
IND,2016-10-22 20:54,260.00,10.35
IND,2016-10-22 21:54,250.00,6.90
IND,2016-10-22 22:54,240.00,8.05
IND,2016-10-22 23:54,210.00,6.90
IND,2016-10-23 00:54,210.00,9.20
IND,2016-10-23 01:54,210.00,9.20
IND,2016-10-23 02:54,190.00,6.90
IND,2016-10-23 03:54,220.00,8.05
IND,2016-10-23 04:54,220.00,6.90
IND,2016-10-23 05:54,230.00,5.75
IND,2016-10-23 06:54,220.00,6.90
IND,2016-10-23 07:54,230.00,6.90
IND,2016-10-23 08:54,220.00,6.90
IND,2016-10-23 09:54,220.00,6.90
IND,2016-10-23 10:54,210.00,6.90
IND,2016-10-23 11:54,200.00,5.75
IND,2016-10-23 12:54,220.00,5.75
IND,2016-10-23 13:54,230.00,9.20
IND,2016-10-23 14:54,230.00,13.80
IND,2016-10-23 15:54,220.00,11.50
IND,2016-10-23 16:54,220.00,12.65
IND,2016-10-23 17:54,220.00,16.10
IND,2016-10-23 18:54,220.00,16.10
IND,2016-10-23 19:54,230.00,17.25
IND,2016-10-23 20:54,230.00,23.00
IND,2016-10-23 21:54,220.00,18.40
IND,2016-10-23 22:54,230.00,16.10
IND,2016-10-23 23:54,240.00,12.65
IND,2016-10-24 00:54,240.00,13.80
IND,2016-10-24 01:54,250.00,12.65
IND,2016-10-24 02:54,250.00,12.65
IND,2016-10-24 03:54,260.00,10.35
IND,2016-10-24 04:54,270.00,9.20
IND,2016-10-24 05:54,300.00,8.05
IND,2016-10-24 06:54,330.00,10.35
IND,2016-10-24 07:54,330.00,10.35
IND,2016-10-24 08:54,340.00,11.50
IND,2016-10-24 09:54,330.00,9.20
IND,2016-10-24 10:54,360.00,8.05
IND,2016-10-24 11:54,10.00,8.05
IND,2016-10-24 12:54,360.00,6.90
IND,2016-10-24 13:54,10.00,11.50
IND,2016-10-24 14:54,20.00,13.80
IND,2016-10-24 15:54,30.00,12.65
IND,2016-10-24 16:54,20.00,5.75
IND,2016-10-24 17:54,340.00,8.05
IND,2016-10-24 18:54,350.00,11.50
IND,2016-10-24 19:54,330.00,6.90
IND,2016-10-24 20:54,340.00,9.20
IND,2016-10-24 21:54,360.00,8.05
IND,2016-10-24 22:54,350.00,5.75
IND,2016-10-24 23:54,350.00,6.90
IND,2016-10-25 00:54,360.00,5.75
IND,2016-10-25 01:54,360.00,8.05
IND,2016-10-25 02:54,10.00,8.05
IND,2016-10-25 03:54,20.00,8.05
IND,2016-10-25 04:54,30.00,8.05
IND,2016-10-25 05:54,20.00,8.05
IND,2016-10-25 06:54,30.00,5.75
IND,2016-10-25 07:54,40.00,5.75
IND,2016-10-25 08:54,30.00,5.75
IND,2016-10-25 09:54,30.00,6.90
IND,2016-10-25 10:54,40.00,6.90
IND,2016-10-25 11:54,70.00,6.90
IND,2016-10-25 12:54,80.00,8.05
IND,2016-10-25 13:54,80.00,9.20
IND,2016-10-25 14:54,80.00,8.05
IND,2016-10-25 15:54,100.00,6.90
IND,2016-10-25 16:54,80.00,9.20
IND,2016-10-25 17:54,140.00,4.60
IND,2016-10-25 18:54,80.00,8.05
IND,2016-10-25 19:54,70.00,9.20
IND,2016-10-25 20:54,100.00,9.20
IND,2016-10-25 21:54,80.00,10.35
IND,2016-10-25 22:54,60.00,8.05
IND,2016-10-25 23:54,60.00,10.35
IND,2016-10-26 00:54,70.00,9.20
IND,2016-10-26 01:54,80.00,10.35
IND,2016-10-26 02:54,100.00,10.35
IND,2016-10-26 03:54,90.00,13.80
IND,2016-10-26 04:54,90.00,10.35
IND,2016-10-26 05:54,90.00,8.05
IND,2016-10-26 06:54,110.00,8.05
IND,2016-10-26 07:54,100.00,11.50
IND,2016-10-26 08:54,110.00,10.35
IND,2016-10-26 09:54,100.00,11.50
IND,2016-10-26 10:54,90.00,10.35
IND,2016-10-26 11:54,90.00,13.80
IND,2016-10-26 12:54,90.00,11.50
IND,2016-10-26 13:54,110.00,14.95
IND,2016-10-26 14:54,100.00,14.95
IND,2016-10-26 15:54,110.00,14.95
IND,2016-10-26 16:54,130.00,14.95
IND,2016-10-26 17:54,130.00,10.35
IND,2016-10-26 18:54,130.00,9.20
IND,2016-10-26 19:54,140.00,9.20
IND,2016-10-26 20:54,120.00,8.05
IND,2016-10-26 21:54,130.00,8.05
IND,2016-10-26 22:54,150.00,8.05
IND,2016-10-26 23:54,140.00,10.35
IND,2016-10-27 00:54,150.00,10.35
IND,2016-10-27 01:54,210.00,6.90
IND,2016-10-27 02:54,180.00,9.20
IND,2016-10-27 03:54,180.00,10.35
IND,2016-10-27 04:54,210.00,13.80
IND,2016-10-27 05:54,240.00,14.95
IND,2016-10-27 06:49,230.00,14.95
IND,2016-10-27 06:54,230.00,16.10
IND,2016-10-27 07:54,240.00,13.80
IND,2016-10-27 08:32,250.00,12.65
IND,2016-10-27 08:54,300.00,16.10
IND,2016-10-27 09:02,300.00,16.10
IND,2016-10-27 09:54,300.00,14.95
IND,2016-10-27 10:43,290.00,13.80
IND,2016-10-27 10:54,300.00,13.80
IND,2016-10-27 11:29,310.00,13.80
IND,2016-10-27 11:54,300.00,16.10
IND,2016-10-27 12:49,290.00,14.95
IND,2016-10-27 12:54,290.00,12.65
IND,2016-10-27 13:09,280.00,14.95
IND,2016-10-27 13:39,280.00,11.50
IND,2016-10-27 13:54,270.00,12.65
IND,2016-10-27 14:44,290.00,10.35
IND,2016-10-27 14:54,290.00,12.65
IND,2016-10-27 15:54,300.00,12.65
IND,2016-10-27 16:54,280.00,11.50
IND,2016-10-27 17:54,270.00,11.50
IND,2016-10-27 18:22,310.00,9.20
IND,2016-10-27 18:54,280.00,9.20
IND,2016-10-27 19:54,300.00,9.20
IND,2016-10-27 20:23,300.00,9.20
IND,2016-10-27 20:54,300.00,10.35
IND,2016-10-27 21:03,310.00,9.20
IND,2016-10-27 21:23,310.00,9.20
IND,2016-10-27 21:54,310.00,11.50
IND,2016-10-27 22:54,300.00,6.90
IND,2016-10-27 23:48,290.00,4.60
IND,2016-10-27 23:54,300.00,4.60
IND,2016-10-28 00:54,320.00,5.75
IND,2016-10-28 01:38,360.00,4.60
IND,2016-10-28 01:54,20.00,3.45
IND,2016-10-28 02:54,20.00,3.45
IND,2016-10-28 03:54,30.00,5.75
IND,2016-10-28 04:09,40.00,6.90
IND,2016-10-28 04:54,30.00,3.45
IND,2016-10-28 05:54,80.00,4.60
IND,2016-10-28 06:07,80.00,4.60
IND,2016-10-28 06:54,110.00,4.60
IND,2016-10-28 07:54,130.00,4.60
IND,2016-10-28 08:54,110.00,6.90
IND,2016-10-28 09:54,120.00,4.60
IND,2016-10-28 10:54,90.00,3.45
IND,2016-10-28 11:54,100.00,5.75
IND,2016-10-28 12:54,130.00,6.90
IND,2016-10-28 13:54,130.00,9.20
IND,2016-10-28 14:54,150.00,9.20
IND,2016-10-28 15:54,180.00,10.35
IND,2016-10-28 16:54,160.00,10.35
IND,2016-10-28 17:54,190.00,8.05
IND,2016-10-28 18:54,170.00,9.20
IND,2016-10-28 19:54,180.00,10.35
IND,2016-10-28 20:54,170.00,8.05
IND,2016-10-28 21:54,170.00,9.20
IND,2016-10-28 22:54,170.00,8.05
IND,2016-10-28 23:54,160.00,11.50
IND,2016-10-29 00:54,160.00,9.20
IND,2016-10-29 01:54,170.00,8.05
IND,2016-10-29 02:54,180.00,8.05
IND,2016-10-29 03:54,180.00,6.90
IND,2016-10-29 04:54,190.00,8.05
IND,2016-10-29 05:54,200.00,12.65
IND,2016-10-29 06:54,200.00,11.50
IND,2016-10-29 07:54,210.00,6.90
IND,2016-10-29 08:54,210.00,8.05
IND,2016-10-29 09:54,210.00,11.50
IND,2016-10-29 10:54,210.00,11.50
IND,2016-10-29 11:54,220.00,11.50
IND,2016-10-29 12:54,230.00,16.10
IND,2016-10-29 13:54,230.00,17.25
IND,2016-10-29 14:54,230.00,14.95
IND,2016-10-29 15:54,230.00,16.10
IND,2016-10-29 16:54,220.00,18.40
IND,2016-10-29 17:54,260.00,21.85
IND,2016-10-29 18:54,210.00,14.95
IND,2016-10-29 19:54,210.00,17.25
IND,2016-10-29 20:54,210.00,17.25
IND,2016-10-29 21:54,210.00,13.80
IND,2016-10-29 22:54,210.00,11.50
IND,2016-10-29 23:54,200.00,9.20
IND,2016-10-30 00:54,210.00,11.50
IND,2016-10-30 01:54,210.00,13.80
IND,2016-10-30 02:54,220.00,11.50
IND,2016-10-30 03:54,250.00,10.35
IND,2016-10-30 04:54,230.00,10.35
IND,2016-10-30 05:54,220.00,8.05
IND,2016-10-30 06:54,230.00,10.35
IND,2016-10-30 07:54,230.00,11.50
IND,2016-10-30 08:54,240.00,9.20
IND,2016-10-30 09:54,240.00,9.20
IND,2016-10-30 10:54,240.00,11.50
IND,2016-10-30 11:54,230.00,10.35
IND,2016-10-30 12:54,230.00,9.20
IND,2016-10-30 13:54,250.00,10.35
IND,2016-10-30 14:54,290.00,14.95
IND,2016-10-30 15:54,320.00,9.20
IND,2016-10-30 16:54,330.00,10.35
IND,2016-10-30 17:54,null,4.60
IND,2016-10-30 18:54,350.00,11.50
IND,2016-10-30 19:25,360.00,10.35
IND,2016-10-30 19:54,360.00,9.20
IND,2016-10-30 20:54,20.00,14.95
IND,2016-10-30 21:54,10.00,13.80
IND,2016-10-30 22:54,10.00,12.65
IND,2016-10-30 23:54,30.00,6.90
IND,2016-10-31 00:54,20.00,6.90
IND,2016-10-31 01:54,30.00,10.35
IND,2016-10-31 02:54,30.00,9.20
IND,2016-10-31 03:54,40.00,8.05
IND,2016-10-31 04:54,30.00,5.75
IND,2016-10-31 05:54,50.00,8.05
IND,2016-10-31 06:26,60.00,6.90
IND,2016-10-31 06:54,30.00,5.75
IND,2016-10-31 07:54,70.00,5.75
IND,2016-10-31 08:54,70.00,8.05
IND,2016-10-31 09:54,80.00,9.20
IND,2016-10-31 10:54,90.00,8.05
IND,2016-10-31 11:54,90.00,8.05
IND,2016-10-31 12:54,100.00,12.65
IND,2016-10-31 13:28,120.00,11.50
IND,2016-10-31 13:54,120.00,6.90
IND,2016-10-31 14:54,110.00,9.20
IND,2016-10-31 15:54,130.00,9.20
IND,2016-10-31 16:54,120.00,5.75
IND,2016-10-31 17:03,120.00,5.75
IND,2016-10-31 17:54,150.00,8.05
IND,2016-10-31 18:54,140.00,6.90
IND,2016-10-31 19:54,120.00,8.05
IND,2016-10-31 20:54,130.00,9.20
IND,2016-10-31 21:54,120.00,8.05
IND,2016-10-31 22:54,110.00,8.05
IND,2016-10-31 23:54,110.00,9.20
IND,2016-11-01 00:54,110.00,8.05
IND,2016-11-01 01:54,120.00,10.35
IND,2016-11-01 02:54,110.00,8.05
IND,2016-11-01 03:54,120.00,9.20
IND,2016-11-01 04:54,150.00,8.05
IND,2016-11-01 05:54,130.00,5.75
IND,2016-11-01 06:54,140.00,5.75
IND,2016-11-01 07:54,140.00,5.75
IND,2016-11-01 08:54,150.00,8.05
IND,2016-11-01 09:54,140.00,5.75
IND,2016-11-01 10:54,150.00,6.90
IND,2016-11-01 11:54,160.00,8.05
IND,2016-11-01 12:54,160.00,5.75
IND,2016-11-01 13:54,180.00,6.90
IND,2016-11-01 14:54,200.00,11.50
IND,2016-11-01 15:54,230.00,11.50
IND,2016-11-01 16:54,220.00,17.25
IND,2016-11-01 17:54,210.00,18.40
IND,2016-11-01 18:54,230.00,23.00
IND,2016-11-01 19:54,230.00,18.40
IND,2016-11-01 20:54,220.00,18.40
IND,2016-11-01 21:54,210.00,12.65
IND,2016-11-01 22:54,200.00,9.20
IND,2016-11-01 23:54,180.00,10.35
IND,2016-11-02 00:54,180.00,10.35
IND,2016-11-02 01:54,180.00,9.20
IND,2016-11-02 02:54,200.00,4.60
IND,2016-11-02 03:54,200.00,4.60
IND,2016-11-02 04:54,190.00,6.90
IND,2016-11-02 05:54,180.00,6.90
IND,2016-11-02 06:54,170.00,8.05
IND,2016-11-02 07:54,180.00,8.05
IND,2016-11-02 08:54,180.00,9.20
IND,2016-11-02 09:54,170.00,9.20
IND,2016-11-02 10:54,160.00,8.05
IND,2016-11-02 11:54,160.00,5.75
IND,2016-11-02 12:54,170.00,8.05
IND,2016-11-02 14:54,210.00,11.50
IND,2016-11-02 15:54,190.00,12.65
IND,2016-11-02 16:54,220.00,12.65
IND,2016-11-02 17:54,200.00,12.65
IND,2016-11-02 18:54,230.00,21.85
IND,2016-11-02 19:54,210.00,13.80
IND,2016-11-02 20:54,220.00,12.65
IND,2016-11-02 21:54,210.00,11.50
IND,2016-11-02 22:54,200.00,10.35
IND,2016-11-02 23:54,200.00,10.35
IND,2016-11-03 00:54,210.00,17.25
IND,2016-11-03 01:54,250.00,19.55
IND,2016-11-03 02:54,240.00,8.05
IND,2016-11-03 03:54,180.00,13.80
IND,2016-11-03 04:54,190.00,11.50
IND,2016-11-03 05:54,250.00,3.45
IND,2016-11-03 06:54,290.00,6.90
IND,2016-11-03 07:54,320.00,4.60
IND,2016-11-03 08:54,280.00,3.45
IND,2016-11-03 09:54,260.00,4.60
IND,2016-11-03 10:54,220.00,6.90
IND,2016-11-03 11:54,280.00,9.20
IND,2016-11-03 12:54,280.00,8.05
IND,2016-11-03 13:54,300.00,8.05
IND,2016-11-03 14:54,330.00,9.20
IND,2016-11-03 15:43,320.00,9.20
IND,2016-11-03 15:54,320.00,6.90
IND,2016-11-03 16:22,340.00,8.05
IND,2016-11-03 16:54,330.00,9.20
IND,2016-11-03 17:54,320.00,8.05
IND,2016-11-03 18:54,350.00,11.50
IND,2016-11-03 19:54,330.00,11.50
IND,2016-11-03 20:32,340.00,12.65
IND,2016-11-03 20:54,330.00,10.35
IND,2016-11-03 21:54,320.00,8.05
IND,2016-11-03 22:54,300.00,4.60
IND,2016-11-03 23:54,300.00,6.90
IND,2016-11-04 00:54,320.00,8.05
IND,2016-11-04 01:54,340.00,12.65
IND,2016-11-04 02:54,350.00,9.20
IND,2016-11-04 03:54,360.00,8.05
IND,2016-11-04 04:54,360.00,10.35
IND,2016-11-04 05:54,10.00,9.20
IND,2016-11-04 06:33,10.00,8.05
IND,2016-11-04 06:41,20.00,9.20
IND,2016-11-04 06:54,10.00,10.35
IND,2016-11-04 07:34,20.00,6.90
IND,2016-11-04 07:54,20.00,6.90
IND,2016-11-04 08:54,20.00,10.35
IND,2016-11-04 09:13,20.00,8.05
IND,2016-11-04 09:36,30.00,6.90
IND,2016-11-04 09:54,30.00,10.35
IND,2016-11-04 10:11,20.00,8.05
IND,2016-11-04 10:54,360.00,5.75
IND,2016-11-04 11:54,10.00,5.75
IND,2016-11-04 12:25,10.00,6.90
IND,2016-11-04 12:54,30.00,8.05
IND,2016-11-04 13:54,60.00,11.50
IND,2016-11-04 14:54,50.00,5.75
IND,2016-11-04 15:08,30.00,5.75
IND,2016-11-04 15:54,10.00,8.05
IND,2016-11-04 16:54,50.00,8.05
IND,2016-11-04 17:54,40.00,8.05
IND,2016-11-04 18:54,20.00,8.05
IND,2016-11-04 19:54,10.00,6.90
IND,2016-11-04 20:54,20.00,4.60
IND,2016-11-04 21:54,360.00,6.90
IND,2016-11-04 22:54,360.00,5.75
IND,2016-11-04 23:54,330.00,5.75
IND,2016-11-05 00:54,330.00,5.75
IND,2016-11-05 01:54,340.00,5.75
IND,2016-11-05 02:54,350.00,5.75
IND,2016-11-05 03:54,0.00,0.00
IND,2016-11-05 04:54,0.00,0.00
IND,2016-11-05 05:54,120.00,3.45
IND,2016-11-05 06:49,0.00,0.00
IND,2016-11-05 06:54,0.00,0.00
IND,2016-11-05 07:13,0.00,0.00
IND,2016-11-05 07:54,0.00,0.00
IND,2016-11-05 08:54,0.00,0.00
IND,2016-11-05 09:54,0.00,0.00
IND,2016-11-05 10:54,0.00,0.00
